,Product Name,Price,Rating,Features
169,"realme narzo 50i Prime (Mint Green, 32 GB)","₹8,999",4.2,"3 GB RAM | 32 GB ROM
16.51 cm (6.5 inch) Display
8MP Rear Camera
5000 mAh Battery
Unisoc Tiger T612 (12 nm) Processor
1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories"
170,"realme C21Y (Cross Blue, 32 GB)","₹7,499",4.6,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 5MP Front Camera
5000 mAh Battery
Unisoc T610 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
171,"realme C21Y (Cross Black, 32 GB)","₹7,499",4.6,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 5MP Front Camera
5000 mAh Battery
Unisoc T610 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
172,"realme C21Y (Cross Black, 64 GB)","₹8,499",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 5MP Front Camera
5000 mAh Battery
Unisoc T610 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
173,"realme GT 5G (Racing Yellow, 256 GB)","₹29,999",4.3,"12 GB RAM | 256 GB ROM
16.33 cm (6.43 inch) Full HD+ Display
64MP + 8MP + 2MP | 16MP Front Camera
4500 mAh Battery
Qualcomm Snapdragon 888 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
174,"realme Narzo 30 Pro 5G (Blade Silver, 128 GB)","₹21,999",4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Dimensity 800U Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
175,"realme 9i (Prism Black, 64 GB)","₹14,499",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium ion Battery
Qualcomm Snapdragon 680 (SM6225) Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories"
176,"realme GT Neo 3 (Sprint White, 128 GB)","₹26,999",4.1,"8 GB RAM | 128 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
50MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Mediatek Dimensity 8100 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
177,"realme 2 Pro (Blue Ocean, 64 GB)","₹13,299",4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.0 cm (6.3 inch) Full HD+ Display
16MP + 2MP | 16MP Front Camera
3500 mAh Li-ion Battery
Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
178,"realme 2 Pro (Black Sea, 64 GB)","₹13,990",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.0 cm (6.3 inch) Full HD+ Display
16MP + 2MP | 16MP Front Camera
3500 mAh Li-ion Battery
Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
179,"realme C31 (Light Silver, 64 GB)","₹8,749",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.56 cm (6.52 inch) HD Display
13MP + 2MP + 0.3MP | 5MP Front Camera
5000 mAh Battery
Unisoc T612 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
180,"realme GT Neo 3 (Nitro Blue, 256 GB)","₹28,999",4.1,"8 GB RAM | 256 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
50MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Mediatek Dimensity 8100 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
181,"realme GT Neo 3 (Sprint White, 256 GB)","₹28,999",4.1,"8 GB RAM | 256 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
50MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Mediatek Dimensity 8100 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
182,"realme C25_Y (Metal Grey, 64 GB)","₹10,999",4.5,"4 GB RAM | 64 GB ROM
16.51 cm (6.5 inch) HD+ Display
50MP + 2MP + 2MP | 8MP Front Camera
5000 mAh LiPo Battery
Unisoc T618 Processor
1 Year Domestic Warranty"
183,"realme C25Y (Metal Grey, 64 GB)","₹12,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
50MP + 2MP + 2MP | 8MP Front Camera
5000 mAh Battery
Unisoc T610 Octa Core Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
184,"realme C25Y (Glacier Blue, 64 GB)","₹8,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
50MP + 2MP + 2MP | 8MP Front Camera
5000 mAh Battery
Unisoc T610 Octa Core Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
185,"realme GT Neo 3 (Asphalt Black, 128 GB)","₹26,999",4.1,"8 GB RAM | 128 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
50MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Mediatek Dimensity 8100 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
186,"realme 8 (Cyber Black, 128 GB)","₹15,499",4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Full HD+ Display
64MP + 8MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Helio G95 Processor
Super AMOLED Display
1 Year Warranty for Mobile and 6 Months for Accessories"
187,"realme 9i (Prism Blue, 64 GB)","₹11,999",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium ion Battery
Qualcomm Snapdragon 680 (SM6225) Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories"
188,"realme 3i (Diamond Red, 64 GB)","₹10,499",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
15.8 cm (6.22 inch) HD+ Display
13MP + 2MP | 13MP Front Camera
4230 mAh Battery
MediaTek Helio P60 Octa Core 2.0 GHz Processor
Triple Slots (Dual SIM + Memory Card)
Fingerprint Sensor and Face Unlock
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
189,"realme 3i (Diamond Blue, 32 GB)","₹8,199",4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
15.8 cm (6.22 inch) HD+ Display
13MP + 2MP | 13MP Front Camera
4230 mAh Battery
MediaTek Helio P60 Octa Core 2.0 GHz Processor
Triple Slots (Dual SIM + Memory Card)
Fingerprint Sensor and Face Unlock
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
190,"realme 3i (Diamond Blue, 64 GB)","₹10,499",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
15.8 cm (6.22 inch) HD+ Display
13MP + 2MP | 13MP Front Camera
4230 mAh Battery
MediaTek Helio P60 Octa Core 2.0 GHz Processor
Triple Slots (Dual SIM + Memory Card)
Fingerprint Sensor and Face Unlock
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
191,"realme 3i (Diamond Black, 64 GB)","₹10,499",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
15.8 cm (6.22 inch) HD+ Display
13MP + 2MP | 13MP Front Camera
4230 mAh Battery
MediaTek Helio P60 Octa Core 2.0 GHz Processor
Triple Slots (Dual SIM + Memory Card)
Fingerprint Sensor and Face Unlock
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
192,"Realme C30 - Locked with Airtel Prepaid (Lake Blue, 32 GB)","₹5,549",4.2,"2 GB RAM | 32 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Lithium Ion Battery
Unisoc T612 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
193,"realme 9 5G SE (Starry Glow, 128 GB)","₹14,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Polymer Battery
Qualcomm Snapdragon 778G Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
194,"realme 9 5G SE (Azure Glow, 128 GB)","₹14,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Polymer Battery
Qualcomm Snapdragon 778G Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
195,"realme 9 5G (Stargaze White, 128 GB)","₹15,499",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Polymer Battery
Mediatek Dimensity 810 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
196,"realme XT (Pearl Blue, 128 GB)","₹19,980",4.5,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Display
64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera
4000 mAh Battery
Qualcomm 712 Processor
FHD+ Super AMOLED Display
In Display Fingerprint Sensor
Brand warranty of 1 year for mobile and 6 months for accessories"
197,"realme Narzo 50A Prime (Flash Black, 128 GB)","₹12,499",4.1,"4 GB RAM | 128 GB ROM
16.76 cm (6.6 inch) Display
50MP Rear Camera
5000 mAh Battery
12 Months Brand Warranty"
198,"realme C25s (Watery Blue, 128 GB)","₹9,261",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 8MP Front Camera
6000 mAh Battery
MediaTek Helio G85 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
199,"Realme C30 - Locked with Airtel Prepaid (Denim Black, 32 GB)","₹5,549",4.2,"2 GB RAM | 32 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Lithium Ion Battery
Unisoc T612 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
200,"Realme C30 - Locked with Airtel Prepaid (Denim Black, 32 GB)","₹6,049",4.1,"3 GB RAM | 32 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) HD+ Display
8MP Rear Camera | 5MP Front Camera
5000 mAh Lithium Ion Battery
Unisoc T612 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
201,"realme 9 5G (Meteor Black, 128 GB)","₹15,499",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Polymer Battery
Mediatek Dimensity 810 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
202,"realme 6 Pro (Lightning Orange, 64 GB)","₹13,999",4.4,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.76 cm (6.6 inch) Full HD+ Display
64MP + 12MP + 8MP + 2MP | 16MP + 8MP Dual Front Camera
4300 mAh Battery
Snapdragon 720G Processor
90 Hz Ultra Smooth Display
30 W Flash Charge
Side Fingerprint Sensor | Dual In Display Selfie
Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories"
203,"realme 9 5G (Supersonic Blue, 64 GB)","₹13,999",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Polymer Battery
Mediatek Dimensity 810 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
204,"realme 9 5G (Supersonic Black, 128 GB)","₹15,499",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Polymer Battery
Mediatek Dimensity 810 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
205,"realme 9 5G (Supersonic Blue, 128 GB)","₹15,499",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Polymer Battery
Mediatek Dimensity 810 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
206,"realme 9 5G (Supersonic Black, 64 GB)","₹13,999",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Polymer Battery
Mediatek Dimensity 810 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
207,"realme 9 5G (Stargaze White, 64 GB)","₹13,999",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium Polymer Battery
Mediatek Dimensity 810 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
208,"realme Narzo 50 Pro 5G (Hyper Blue, 128 GB)","₹19,490",4.3,"6 GB RAM | 128 GB ROM
16.26 cm (6.4 inch) Display
48MP Rear Camera | 16MP Front Camera
5000 mAh Battery
Dimensity 920 5G Processor Processor
12Months Brand Warranty"
209,"realme Narzo 50A Prime (Flash Blue, 128 GB)","₹12,399",4.1,"4 GB RAM | 128 GB ROM
16.76 cm (6.6 inch) Display
50MP Rear Camera
5000 mAh Battery
12 Months Brand Warranty"
210,"realme 8i (Space Purple, 128 GB)","₹17,888",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Helio G96 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
211,"realme 8i (Space Black, 64 GB)","₹11,499",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Helio G96 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
212,"realme C21Y (Cross Blue, 64 GB)","₹8,499",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 5MP Front Camera
5000 mAh Battery
Unisoc T610 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
213,"realme C15 (Power Blue, 64 GB)","₹12,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.56 cm (6.52 inch) HD+ Display
13MP + 8MP + 2MP + 2MP | 8MP Front Camera
6000 mAh Lithium-ion Battery
Mediatek Helio G35 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
214,"realme C15 (Power Silver, 64 GB)","₹12,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.56 cm (6.52 inch) HD+ Display
13MP + 8MP + 2MP + 2MP | 8MP Front Camera
6000 mAh Lithium-ion Battery
Mediatek Helio G35 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
215,"realme X2 Pro (Lunar White, 256 GB)","₹26,899",4.6,"12 GB RAM | 256 GB ROM
16.51 cm (6.5 inch) Full HD+ Display
64MP + 13MP + 8MP + 2MP | 16MP Front Camera
4000 mAh Battery
Qualcomm Snapdragon 855 Plus Processor
90 Hz Ultra Smooth Display
50W Super Vooc Flash Charge
20X Hybrid Zoom
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
216,"realme 9 (Stargaze White, 128 GB)","₹17,999",4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Full HD+ AMOLED Display
108MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 680 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
217,"realme X50 Pro (Rust Red, 128 GB)","₹41,999",4.4,"8 GB RAM | 128 GB ROM
16.36 cm (6.44 inch) Full HD+ Display
64MP + 12MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera
4200 mAh Battery
5G Phone
Qualcomm Snapdragon 865 Processor
65W Superdart Charge
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
218,"realme C21Y (Cross Blue, 64 GB)","₹8,499",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 5MP Front Camera
5000 mAh Battery
Unisoc T610 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
219,"realme X2 Pro (Lunar White, 256 GB)","₹26,899",4.6,"12 GB RAM | 256 GB ROM
16.51 cm (6.5 inch) Full HD+ Display
64MP + 13MP + 8MP + 2MP | 16MP Front Camera
4000 mAh Battery
Qualcomm Snapdragon 855 Plus Processor
90 Hz Ultra Smooth Display
50W Super Vooc Flash Charge
20X Hybrid Zoom
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
220,"realme 9 (Meteor Black, 128 GB)","₹16,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Full HD+ AMOLED Display
108MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 680 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
221,"realme C15 (Power Blue, 64 GB)","₹12,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.56 cm (6.52 inch) HD+ Display
13MP + 8MP + 2MP + 2MP | 8MP Front Camera
6000 mAh Lithium-ion Battery
Mediatek Helio G35 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
222,"realme C15 (Power Silver, 64 GB)","₹12,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.56 cm (6.52 inch) HD+ Display
13MP + 8MP + 2MP + 2MP | 8MP Front Camera
6000 mAh Lithium-ion Battery
Mediatek Helio G35 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
223,"realme 9 (Meteor Black, 128 GB)","₹17,999",4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Full HD+ AMOLED Display
108MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 680 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
224,"realme X7 5G (Space Silver, 128 GB)","₹19,999",4.3,"6 GB RAM | 128 GB ROM
16.33 cm (6.43 inch) Full HD+ Display
64MP + 8MP + 2MP | 16MP Front Camera
4310 mAh Battery
MediaTek Dimensity 800U Processor
Super AMOLED Display
50W Fast Charging | Lightweight (176 g) and Slim
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
225,"realme 9 (Sunburst Gold, 128 GB)","₹17,999",4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.26 cm (6.4 inch) Full HD+ AMOLED Display
108MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Qualcomm Snapdragon 680 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
226,"realme 2 (Diamond Black, 32 GB)","₹9,290",4.5,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
15.75 cm (6.2 inch) HD+ Display
13MP + 2MP | 8MP Front Camera
4230 mAh Li-ion Battery
Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
227,"realme C25s (Watery Grey, 64 GB)","₹10,309",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
13MP + 2MP + 2MP | 8MP Front Camera
6000 mAh Battery
MediaTek Helio G85 Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
228,"realme Narzo 50A Prime (Flash Black, 128 GB)","₹11,999",4.1,"4 GB RAM | 128 GB ROM
16.76 cm (6.6 inch) Display
50MP Rear Camera
5000 mAh Battery
12 Months Brand Warranty"
229,"realme Narzo 30 Pro 5G (Sword Black, 128 GB)","₹15,999",4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Dimensity 800U Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
230,"realme 8 5G (Supersonic Blue, 128 GB)","₹18,499",4.4,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Dimensity 700 (MT6833) Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
231,"realme 8 5G (Supersonic Blue, 128 GB)","₹16,499",4.3,"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Dimensity 700 (MT6833) Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
232,"realme 8 5G (Supersonic Black, 128 GB)","₹16,499",4.3,"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Dimensity 700 (MT6833) Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
233,"realme 8 5G (Supersonic Black, 64 GB)","₹15,499",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Dimensity 700 (MT6833) Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
234,"realme 8 5G (Supersonic Blue, 64 GB)","₹15,499",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.51 cm (6.5 inch) Full HD+ Display
48MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Battery
MediaTek Dimensity 700 (MT6833) Processor
1 Year Warranty for Mobile and 6 Months for Accessories"
235,"realme C35 (Glowing Green, 64 GB)","₹9,699",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 0.3MP | 8MP Front Camera
5000 mAh Lithium Polymer Battery
Unisoc Tiger T616 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
236,"realme C35 (Glowing Black, 128 GB)","₹11,699",4.2,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 0.3MP | 8MP Front Camera
5000 mAh Lithium Polymer Battery
Unisoc Tiger T616 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
237,"realme C35 (Glowing Black, 64 GB)","₹9,699",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 0.3MP | 8MP Front Camera
5000 mAh Lithium Polymer Battery
Unisoc Tiger T616 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
238,"realme C35 (Glowing Green, 128 GB)","₹10,699",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 0.3MP | 8MP Front Camera
5000 mAh Lithium Polymer Battery
Unisoc Tiger T616 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
239,"realme C35 (Glowing Black, 128 GB)","₹10,699",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 0.3MP | 8MP Front Camera
5000 mAh Lithium Polymer Battery
Unisoc Tiger T616 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
240,"realme C35 (Glowing Green, 128 GB)","₹10,699",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 0.3MP | 8MP Front Camera
5000 mAh Lithium Polymer Battery
Unisoc Tiger T616 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
241,"realme C35 (Glowing Black, 128 GB)","₹10,699",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 0.3MP | 8MP Front Camera
5000 mAh Lithium Polymer Battery
Unisoc Tiger T616 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
242,"realme C35 (Glowing Black, 64 GB)","₹9,699",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 0.3MP | 8MP Front Camera
5000 mAh Lithium Polymer Battery
Unisoc Tiger T616 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
243,"realme C35 (Glowing Green, 64 GB)","₹9,699",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB
16.76 cm (6.6 inch) Full HD+ Display
50MP + 2MP + 0.3MP | 8MP Front Camera
5000 mAh Lithium Polymer Battery
Unisoc Tiger T616 Processor
1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
244,"realme 7 (Mist White, 128 GB)","₹20,999",4.3,"8 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) Full HD+ Display
64MP + 8MP + 2MP + 2MP | 16MP Front Camera
5000 mAh Lithium-ion Battery
MediaTek Helio G95 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories"
245,"realme GT Neo 3 (Sprint White, 128 GB)","₹26,999",4.1,"8 GB RAM | 128 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
50MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Mediatek Dimensity 8100 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
246,"realme Narzo 50A Prime (Flash Black, 64 GB)","₹13,499",4.1,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB
16.76 cm (6.6 inch) Full HD+ Display
50MP Rear Camera | 8MP Front Camera
5000 mAh Battery
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
247,"realme GT Neo 3 (Nitro Blue, 256 GB)","₹28,999",4.1,"8 GB RAM | 256 GB ROM
17.02 cm (6.7 inch) Full HD+ Display
50MP + 8MP + 2MP | 16MP Front Camera
5000 mAh Lithium Ion Battery
Mediatek Dimensity 8100 Processor
1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories"
